"CAS Number"|"Chemical Analysis"|"Species ECOTOX Number"|"Publication Year"|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Measured|49|1989|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Measured|49|1989|
10099748|Measured|49|1989|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1997|
10099748|Unmeasured|21|1997|
10099748|Unmeasured|21|1997|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1997|
10099748|Unmeasured|21|1997|
10099748|Unmeasured|21|1997|
10099748|Unmeasured|21|1997|
10099748|Unmeasured|21|1997|
10099748|Measured|49|1989|
10099748|Unmeasured|21|1998|
10099748|Measured|49|1989|
10099748|Measured|49|1989|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|25|2010|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1997|
10099748|Unmeasured|21|1997|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|25|1925|
10099748|Unmeasured|21|1993|
10099748|Unmeasured|49|1981|
10099748|Unmeasured|25|1996|
10099748|Unmeasured|25|1926|
10099748|Unmeasured|25|1938|
10099748|Unmeasured|25|2010|
10099748|Unmeasured|21|2014|
10099748|Unmeasured|49|1981|
10099748|Measured|49|1991|
10099748|Unmeasured|21|1997|
10099748|Unmeasured|21|1994|
10099748|Measured|25|1975|
10099748|Measured|21|1995|
10099748|Unmeasured|21|1994|
10099748|Unmeasured|49|1981|
10099748|Unmeasured|21|1995|
10099748|Unmeasured|21|1994|
10099748|Unmeasured|21|1994|
10099748|Unmeasured|25|1938|
10099748|Unmeasured|21|1994|
10099748|Unmeasured|21|1994|
10099748|Unmeasured|49|1981|
10099748|Unmeasured|21|1989|
10099748|Measured|49|1991|
10099748|Unmeasured|21|1994|
10099748|Measured|21|1995|
10099748|Unmeasured|21|1997|
10099748|Measured|25|1975|
10099748|Measured|49|1989|
10099748|Unmeasured|21|1997|
10099748|Measured|49|1991|
10099748|Unmeasured|21|1995|
10099748|Unmeasured|21|1993|
10099748|Measured|21|1995|
10099748|Unmeasured|25|1975|
10099748|Unmeasured|21|1994|
10099748|Unmeasured|21|1995|
10099748|Unmeasured|21|1994|
10099748|Unmeasured|21|1993|
10099748|Unmeasured|21|1994|
10099748|Measured|49|1989|
10099748|Measured|49|1989|
10099748|Unmeasured|25|1974|
10099748|Measured|49|1989|
10099748|Unmeasured|21|1997|
10099748|Unmeasured|21|1994|
10099748|Measured|49|1991|
10099748|Unmeasured|21|1995|
10099748|Unmeasured|21|1973|
10099748|Measured|25|1975|
10099748|Unmeasured|21|1994|
10099748|Unmeasured|21|1998|
10099748|Unmeasured|49|1981|
10099748|Measured|49|1991|
10099748|Unmeasured|21|1989|
10099748|Measured|25|1975|
10099748|Unmeasured|21|1993|
10099748|Unmeasured|21|1984|
10099748|Unmeasured|21|1975|
10099748|Measured|49|1989|
10099748|Unmeasured|25|1926|
10099748|Unmeasured|21|1995|
10099748|Measured|21|1995|
10099748|Unmeasured|21|1989|
10099748|Unmeasured|21|1989|
10099748|Unmeasured|25|1938|
10099748|Unmeasured|25|1938|
10099748|Unmeasured|21|1994|
10099748|Unmeasured|21|1980|
10099748|Unmeasured|25|1974|
10099748|Unmeasured|21|1981|
10099748|Measured|49|1989|
10099748|Unmeasured|21|1994|
10099748|Measured|49|1991|
10099748|Unmeasured|25|1926|
10099748|Measured|21|1992|
10099748|Measured|49|1991|
10099748|Unmeasured|21|1984|
10099748|Unmeasured|21|1973|
10099748|Unmeasured|21|1994|
10099748|Unmeasured|49|1981|
10099748|Unmeasured|21|1994|
10099748|Unmeasured|21|1993|
10099748|Unmeasured|25|1926|
10099748|Measured|25|1970|
10099748|Measured|23|1978|
10099748|Measured|23|1978|
10099748|Measured|23|1978|
10099748|Measured|23|1978|
10099748|Measured|23|1978|
10099748|Measured|23|1978|
10099748|Measured|23|1978|
10099748|Measured|23|1978|
10099748|Measured|23|1978|
10099748|Unmeasured|23|1990|
10099748|Unmeasured|23|1990|
10099748|Unmeasured|23|1990|
10099748|Measured|68|1983|
10099748|Unmeasured|23|1990|
10099748|Measured|68|1983|
10099748|Unmeasured|23|1990|
10099748|Unmeasured|23|1990|
10099748|Unmeasured|23|1990|
10099748|Unmeasured|23|1990|
10099748|Measured|68|1983|
10099748|Unmeasured|22|1969|
10099748|Unmeasured|23|1979|
10099748|Unmeasured|23|1978|
10099748|Measured|68|1983|
10099748|Unmeasured|22|1969|
10099748|Unmeasured|23|1979|
10099748|Not reported|22|1990|
10099748|Not reported|22|1990|
10099748|Not reported|22|1990|
10099748|Unmeasured|23|1979|
10099748|Unmeasured|23|1969|
10099748|Unmeasured|23|1979|
10099748|Unmeasured|23|1979|
10099748|Unmeasured|4|1983|
10099748|Unmeasured|4|1993|
10099748|Unmeasured|4|1990|
10099748|Measured|4|1977|
10099748|Measured|4|1973|
10099748|Measured|4|1982|
10099748|Unmeasured|4|1969|
10099748|Measured|4|1973|
10099748|Measured|4|1973|
10099748|Unmeasured|4|1990|
10099748|Unmeasured|4|1972|
10099748|Measured|4|1982|
10099748|Measured|4|1976|
10099748|Not reported|4|1974|
10099748|Measured|4|1974|
10099748|Measured|4|1974|
10099748|Unmeasured|4|1972|
10099748|Unmeasured|4|1990|
10099748|Measured|4|1976|
10099748|Measured|4|1978|
10099748|Unmeasured|4|1969|
10099748|Measured|4|1976|
10099748|Measured|4|1976|
10099748|Measured|4|1974|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2003|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|1973|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|1973|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Unmeasured|4|1985|
10099748|Unmeasured|4|1985|
10099748|Unmeasured|4|1985|
10099748|Unmeasured|4|1985|
10099748|Unmeasured|4|1985|
10099748|Unmeasured|4|1980|
10099748|Unmeasured|4|1985|
10099748|Unmeasured|4|1980|
10099748|Unmeasured|4|1980|
10099748|Unmeasured|4|1980|
10099748|Unmeasured|4|1985|
10099748|Unmeasured|4|1980|
10099748|Unmeasured|4|1985|
10099748|Unmeasured|4|1980|
10099748|Unmeasured|4|1980|
10099748|Unmeasured|4|1985|
10099748|Measured|4|1976|
10099748|Measured|4|1973|
10099748|Measured|4|1976|
10099748|Measured|4|1976|
10099748|Measured|4|1973|
10099748|Measured|4|2006|
10099748|Measured|4|2003|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|1973|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Unmeasured|4|1993|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|1973|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Unmeasured|4|1993|
10099748|Unmeasured|4|1993|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2003|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Measured|4|2006|
10099748|Unmeasured|4|1969|
10099748|Unmeasured|4|1969|
10099748|Measured|4|1974|
10099748|Measured|4|1974|
10099748|Measured|4|2000|
10099748|Measured|4|1974|
10099748|Measured|4|2006|
10099748|Measured|4|1982|
10099748|Measured|4|1974|
10099748|Measured|4|2006|
10099748|Measured|4|1974|
10099748|Measured|4|2000|
10099748|Measured|4|1974|
10099748|Measured|4|1982|
10099748|Measured|4|1978|
10099748|Unmeasured|4|1979|
10099748|Measured|4|1982|
10099748|Measured|4|2000|
10099748|Measured|4|2000|
10099748|Measured|4|1976|
10099748|Measured|4|2000|
10099748|Unmeasured|4|1986|
10099748|Measured|4|1976|
10099748|Measured|4|1979|
10099748|Measured|4|1973|
10099748|Measured|4|1972|
10099748|Measured|4|1982|
10099748|Measured|4|1982|
10099748|Measured|4|1979|
10099748|Measured|4|1973|
10099748|Measured|4|2000|
10099748|Measured|4|1973|
10099748|Unmeasured|4|1986|
10099748|Unmeasured|4|1993|
10099748|Measured|4|2006|
10099748|Measured|4|1973|
10099748|Measured|4|2006|
10099748|Measured|4|1973|
10099748|Measured|4|2006|
10099748|Measured|4|1982|
10099748|Unmeasured|4|1980|
10099748|Unmeasured|4|1986|
10099748|Unmeasured|4|1986|
10099748|Unmeasured|4|1986|
10099748|Measured|4|1976|
10099748|Measured|4|2000|
10099748|Unmeasured|4|1986|
10099748|Measured|4|1982|
10099748|Unmeasured|4|1998|
10099748|Unmeasured|4|1979|
10099748|Not reported|4|1990|
10099748|Unmeasured|4|1986|
10099748|Unmeasured|4|1983|
10099748|Measured|4|1973|
10099748|Measured|4|1982|
10099748|Measured|4|1973|
10099748|Measured|4|1972|
10099748|Unmeasured|4|1993|
10099748|Unmeasured|4|1986|
10099748|Not reported|4|1990|
10099748|Measured|4|2000|
10099748|Unmeasured|4|1973|
10099748|Measured|4|1972|
10099748|Unmeasured|4|1957|
10099748|Unmeasured|4|1986|
10099748|Measured|4|1976|
10099748|Measured|4|1979|
10099748|Not reported|4|1990|
10099748|Unmeasured|4|1969|
10099748|Unmeasured|4|1986|
10099748|Unmeasured|4|1986|
10099748|Unmeasured|4|1986|
10099748|Measured|4|1979|
10099748|Measured|4|2006|
10099748|Measured|4|2000|
10099748|Measured|4|2000|
10099748|Measured|4|1973|
10099748|Unmeasured|4|1986|
10099748|Measured|4|1976|
10099748|Measured|4|1978|
10099748|Unmeasured|4|1986|
10099748|Measured|4|1973|
10099748|Measured|4|1979|
10099748|Unmeasured|4|1998|
10099748|Measured|4|1972|
10099748|Measured|4|2006|
10099748|Unmeasured|4|1973|
10099748|Unmeasured|493|1990|
10099748|Unmeasured|201|1988|
10099748|Unmeasured|84|1957|
10099748|Unmeasured|493|1990|
10099748|Unmeasured|1141|1988|
10099748|Unmeasured|4810|1997|
10099748|Unmeasured|2599|1997|
10099748|Unmeasured|2599|1997|
10099748|Unmeasured|2617|1997|
10099748|Unmeasured|2599|1997|
10099748|Unmeasured|2617|1997|
10099748|Unmeasured|2599|1997|
10099748|Unmeasured|2617|1997|
10099748|Unmeasured|4810|1997|
10099748|Unmeasured|4810|1997|
10099748|Unmeasured|2617|1997|
10099748|Unmeasured|2599|1997|
10112911|Unmeasured|1|1992|
10112911|Unmeasured|57|1977|
10112911|Unmeasured|57|1977|
10112911|Unmeasured|57|1977|
10112911|Unmeasured|57|1977|
10112911|Unmeasured|57|1977|
10112911|Unmeasured|57|1977|
10112911|Unmeasured|57|1977|
10112911|Unmeasured|57|1977|
10112911|Measured|4|1977|
10112911|Measured|4|1977|
10112911|Measured|4|1977|
10377669|Unmeasured|97|1939|
10377669|Unmeasured|97|1939|
10377669|Unmeasured|4|1976|
10377669|Unmeasured|4|1976|
11132788|Measured|129|1973|
11132788|Measured|129|1973|
11132788|Measured|129|1973|
11132788|Measured|129|1973|
11132788|Measured|129|1973|
11132788|Measured|129|1973|
11132788|Measured|129|1973|
11132788|Measured|129|1973|
11132788|Measured|129|1973|
11132788|Measured|129|1973|
11132788|Measured|129|1973|
11132788|Unmeasured|352|1989|
11132788|Unmeasured|352|1989|
11132788|Unmeasured|418|1989|
11132788|Unmeasured|2|2007|
11132788|Unmeasured|2|2007|
11132788|Unmeasured|57|1915|
11132788|Measured|21|1993|
11132788|Measured|4|1993|
12001477|Unmeasured|84|1957|
12777387|Unmeasured|2|1957|
12777387|Unmeasured|4|1957|
12777387|Unmeasured|84|1957|
13444729|Unmeasured|123|1982|
13444729|Unmeasured|123|1982|
13464374|Unmeasured|2632|1985|
13464374|Measured|2|1966|
13464374|Unmeasured|20|1959|
13464374|Unmeasured|20|1959|
13464374|Unmeasured|20|1959|
13464374|Unmeasured|20|1959|
13464374|Unmeasured|20|1959|
13464374|Unmeasured|20|1959|
13464374|Unmeasured|375|1985|
13464374|Measured|86|1985|
13464374|Unmeasured|20|1959|
13464374|Unmeasured|20|1959|
13464374|Unmeasured|20|1997|
13464374|Unmeasured|20|1997|
13464374|Unmeasured|2|2004|
13464374|Unmeasured|20|1997|
13464374|Unmeasured|2|2004|
13464374|Unmeasured|20|1997|
13464374|Measured|2|1966|
13464374|Unmeasured|20|1997|
13464374|Measured|101|1980|
13464374|Measured|4|1966|
13464374|Unmeasured|4|1984|
13464374|Unmeasured|4|1982|
13464374|Unmeasured|4|1984|
13464374|Unmeasured|4|1984|
13464385|Not coded|2|1992|
13464385|Not coded|2|1992|
13464385|Unmeasured|20|1997|
13464385|Unmeasured|20|1997|
13464385|Unmeasured|20|1997|
13464385|Unmeasured|20|1997|
13466063|Unmeasured|73|1980|
13466063|Unmeasured|73|1980|
13466063|Unmeasured|134|1989|
13466063|Measured|219|1960|
13466063|Unmeasured|134|1989|
13466063|Unmeasured|134|1989|
13826658|Unmeasured|1632|1979|
13826658|Unmeasured|4751|1988|
13826658|Unmeasured|4751|1988|
13826658|Unmeasured|4751|1988|
13826658|Unmeasured|4751|1988|
13826658|Unmeasured|4|1993|
13826658|Unmeasured|4|1993|
13826658|Unmeasured|4|1993|
13826658|Unmeasured|4|1993|
15120179|Measured|57|2006|
15120179|Measured|57|2006|
15120179|Measured|57|2006|
15120179|Measured|57|2006|
15120179|Measured|57|2006|
15120179|Measured|57|2006|
15120179|Measured|57|2006|
15120179|Measured|57|2006|
15120179|Measured|57|2006|
15120179|Unmeasured|30|1979|
15120179|Measured|57|2006|
15120179|Unmeasured|30|1979|
15120179|Measured|57|2006|
15347576|Unmeasured|109|1993|
15347576|Measured|21|2021|
15347576|Measured|21|2021|
15347576|Measured|21|2021|
15347576|Measured|21|2021|
15347576|Unmeasured|4|1993|
15347576|Unmeasured|4|1993|
15347576|Unmeasured|4|1993|
15347576|Unmeasured|4|1993|
15347576|Unmeasured|4|2006|
15347576|Unmeasured|4|2006|
15584040|Measured|4|2010|
15584040|Measured|4|2010|
15584040|Measured|4|2010|
15584040|Measured|4|2010|
15584040|Measured|4|2010|
15584040|Measured|4|2010|
15584040|Measured|4|2010|
15584040|Measured|4|2010|
15584040|Measured|4|2010|
15584040|Measured|4|2010|
15584040|Measured|4|2010|
21908532|Unmeasured|351|1988|
22967926|Unmeasured|451|2013|
22967926|Measured|38|2012|
22967926|Unmeasured|451|2013|
22967926|Unmeasured|451|2013|
22967926|Unmeasured|451|2013|
22967926|Unmeasured|451|2013|
22967926|Measured|38|2012|
22967926|Unmeasured|451|2013|
22967926|Unmeasured|451|2013|
22967926|Measured|38|2012|
22967926|Unmeasured|451|2013|
22967926|Unmeasured|451|2013|
22967926|Unmeasured|451|2013|
22967926|Unmeasured|451|2013|
22967926|Unmeasured|451|2013|
22967926|Unmeasured|451|2013|
22967926|Unmeasured|451|2013|
22967926|Unmeasured|451|2013|
22967926|Unmeasured|451|2013|
22967926|Measured|2191|1999|
22967926|Measured|112|1975|
22967926|Measured|661|1985|
22967926|Measured|3056|1996|
22967926|Unmeasured|1202|1977|
22967926|Measured|661|1985|
22967926|Unmeasured|4888|1998|
22967926|Unmeasured|4888|1998|
22967926|Measured|661|1985|
22967926|Measured|3056|1996|
22967926|Measured|7372|1997|
22967926|Unmeasured|451|2013|
22967926|Measured|3056|1996|
22967926|Measured|3056|1996|
22967926|Unmeasured|4888|1998|
22967926|Unmeasured|2593|1998|
22967926|Unmeasured|1202|1977|
22967926|Unmeasured|4888|1998|
22967926|Measured|3056|1996|
22967926|Unmeasured|4888|1998|
22967926|Unmeasured|1202|1980|
22967926|Unmeasured|2593|1998|
22967926|Measured|3056|1996|
22967926|Measured|3056|1996|
22967926|Measured|7372|1997|
22967926|Measured|3056|1996|
22967926|Measured|7372|1997|
22967926|Measured|3056|1996|
22967926|Unmeasured|4888|1998|
22967926|Unmeasured|4888|1998|
22967926|Unmeasured|57|1998|
22967926|Unmeasured|57|1998|
22967926|Unmeasured|57|1998|
22967926|Unmeasured|57|1998|
22967926|Unmeasured|57|1998|
22967926|Unmeasured|57|1998|
22967926|Unmeasured|57|1998|
22967926|Unmeasured|57|1998|
22967926|Unmeasured|57|1998|
22967926|Unmeasured|57|1998|
22967926|Unmeasured|57|1998|
22967926|Unmeasured|57|1998|
22967926|Unmeasured|57|1998|
22967926|Unmeasured|57|1998|
